mcEdepQuenched,BerekelyAlphaBeta
3.37656,6.02099
3.34612,25.2332
3.34612,452.245
3.35868,31.0714
3.41871,35.1941
3.41871,590.857
3.35821,36.2661
3.35821,605.002
3.38063,14.7271
3.38063,521.709
3.37204,-9.75362
3.37204,534.187
3.35303,11.0153
3.35303,591.828
6.40659,-238.826
6.40659,73.4244
3.371,35.4849
3.371,517.524
3.31562,17.5421
3.36705,2.29318
3.36705,629.667
3.3638,14.3098
3.3638,541.026
3.36005,23.3368
3.36005,589.546
3.38267,35.8591
3.38267,624.746
3.36891,34.0941
3.35128,4.42962
3.35128,397.213
3.37847,8.98671
3.37847,562.418
3.39665,7.50713
3.39665,636.033
3.37081,14.0926
3.37081,493.388
3.35298,10.3643
3.32369,28.6879
3.32369,451.528
3.37551,6.89647
3.37551,496.919
3.35822,13.0526
3.35822,529.135
3.34255,-11.8664
3.34255,432.872
3.39745,-1.79539
3.39745,521.057
3.33421,3.47518
3.33421,450.36
3.3365,10.4398
3.3365,488.255
3.37119,40.7803
3.37119,423.137
3.34648,32.4484
3.34648,612.296
3.34935,-25.1182
3.34935,533.824
3.37529,24.1209
3.37529,429.549
3.36358,38.2917
3.36358,469.699
3.38752,1.59255
3.38752,687.249
3.35329,18.444
3.35329,585.871
3.35708,-0.594379
3.33459,47.1137
3.33459,385.66
3.38719,21.9144
3.37421,3.47532
3.37421,479.442
3.32656,22.8283
3.32656,531.886
3.4053,32.8905
3.4053,396.788
3.36646,27.7714
3.36646,594.719
3.34563,13.7021
3.40471,25.0322
3.40471,473.324
3.3279,-2.20491
3.3279,472.183
3.35609,28.7836
3.35798,9.47482
3.35798,447.953
3.33185,27.2637
3.33185,478.7
3.37855,16.3701
3.37855,562.785
3.34399,40.8732
3.34399,495.517
3.34657,37.4683
3.34657,529.577
3.36494,16.791
3.36494,521.742
3.36047,4.06953
3.36047,502.253
3.36857,12.8437
3.36857,612.456
3.38941,0.0887248
3.38941,512.024
3.32822,-11.3071
3.38238,23.5748
3.38238,538.556
3.38204,37.8239
3.38204,638.297
3.30175,9.46424
3.30175,565.173
3.35124,-6.01494
3.35124,445.209
3.36855,19.0536
3.36855,467.816
3.3723,15.0282
3.36995,35.3544
3.36995,524.239
3.36317,-4.76567
3.36317,617.704
3.34822,12.5785
3.34822,507.111
3.38673,18.4458
3.38673,463.46
3.38158,35.0468
3.38158,639.523
3.38391,11.9726
3.36149,2.62497
3.36812,24.7824
3.39213,10.2525
3.38203,20.3917
3.38203,569.209
3.36588,-12.1889
3.36588,508.348
3.32052,20.0029
3.32052,516.787
3.37343,-5.05961
3.37343,415.354
3.36817,23.944
3.36817,751.011
3.41569,6.45675
3.41569,509.768
3.3607,28.1738
3.3607,512.527
3.37604,20.9407
3.37604,451.098
3.34968,17.5937
3.34968,579.437
3.37452,3.71403
3.37452,559.575
3.38523,17.3373
3.38523,391.108
3.35135,25.2815
3.35135,557.186
3.38859,3.13125
3.38859,436.709
3.38633,-0.578492
3.38633,458.47
3.3452,22.7707
3.35209,29.5487
3.35209,617.985
3.37982,36.6896
3.37982,685.547
3.35521,15.4824
3.35662,22.1337
3.35662,653.247
3.38063,18.3283
3.38063,371.712
3.34744,14.818
3.34744,582.961
3.3513,12.862
3.3513,831.005
3.38782,30.1214
3.38782,657.748
3.35118,0.800935
3.35118,533.94
3.3919,30.6615
3.3919,551.998
3.37757,5.85585
3.37757,579.985
3.39729,31.4517
3.39729,672.034
3.38357,-10.368
3.38357,556.721
3.37505,36.5505
3.37505,545.127
3.31418,-21.8471
3.31418,452.347
3.35581,15.1776
3.35581,608.67
3.32907,24.2891
3.37751,26.0073
3.37751,483.53
3.3572,29.1794
3.3572,445.922
3.3751,6.49734
3.3751,553.566
3.38304,16.7481
3.33226,53.3291
3.33226,739.137
3.37084,-10.8887
3.37084,596.925
3.35414,23.9409
3.35414,628.625
3.38551,5.43203
3.38551,400.773
3.34726,7.37409
3.34726,529.285
3.38558,1.75416
3.38558,559.95
3.36873,16.144
3.36873,562.555
3.35112,27.1732
3.35112,386.672
3.36541,6.04333
3.36541,635.809
3.40296,40.827
3.40296,438.795
3.33944,23.9896
3.33944,351.038
3.37566,-23.0735
3.37566,331.667
3.36233,3.93784
3.36233,558.373
3.31358,-8.31224
3.31358,468.329
3.36766,28.9942
3.36766,507.599
3.38233,5.2905
3.38233,544.772
3.3765,6.27875
3.3765,523.018
3.31075,13.4707
3.37804,26.4968
3.35081,0.205848
3.35081,556.906
3.3475,30.8995
3.3475,451.759
3.33484,15.5418
3.33484,617.805
3.29644,23.799
3.29644,486.263
3.38468,7.54524
3.38468,547.949
3.38958,30.5051
3.38958,573.64
3.3662,6.6823
3.3662,430.729
3.3549,12.9856
3.3549,617.602
3.33348,-3.79134
3.33348,476.411
3.38811,35.2241
3.38811,673.659
3.37156,69.7021
3.37156,482.969
3.42567,-0.99451
3.32334,10.4586
3.32334,841.732
3.39003,12.1027
3.39003,447.103
3.35556,-4.31657
3.37569,33.6655
3.37569,497.458
3.36589,-6.03718
3.36589,500.216
3.36589,14.9593
3.36589,497.306
3.35947,32.5484
3.35947,611.392
3.34469,23.9115
3.34469,401.898
3.33496,7.31021
3.33496,611.723
3.36338,-15.7201
3.36338,533.449
3.37839,28.4912
3.37839,376.009
3.36,11.4323
3.36,491.532
3.37807,14.6182
3.37807,480.9
3.3294,43.3097
3.3294,572.779
3.33065,7.94891
3.33065,518.938
3.36517,28.8801
3.36517,500.221
3.36194,32.912
3.36194,540.798
3.33851,7.08347
3.33851,501.818
3.3403,36.3724
3.3403,529.41
3.38516,32.8515
3.38516,443.322
3.34023,16.7845
3.34023,478.218
3.37087,18.3737
3.37087,563.627
3.34949,19.4044
3.34949,544.885
3.34425,53.9234
3.34425,598.52
3.36163,25.0735
3.36163,557.339
3.38201,35.4395
3.38201,486.785
3.33149,19.5771
3.33149,528.76
3.38508,20.5562
3.38508,656.327
3.37469,26.5903
3.37469,664.06
3.36371,26.7369
3.36371,440.691
3.3584,11.5655
3.3584,587.665
3.35995,35.8203
3.35995,515.76
3.356,25.5332
3.356,541.252
3.39656,8.49335
3.39656,613.916
3.35586,20.96
3.35586,444.86
3.34454,15.7427
3.34454,472.64
3.34993,0.567749
3.34993,417.758
3.36352,17.3619
3.36352,629.659
3.31374,-4.05917
3.36363,31.2358
3.36363,812.44
3.36822,19.2687
3.36822,543.499
3.35627,28.3964
3.35627,571.331
3.35638,-1.09546
3.35638,528.398
3.3658,12.4906
3.3658,363.205
3.3933,-6.46099
3.3933,487.089
3.35246,7.32509
3.35246,572.252
3.40107,33.8051
3.40107,517.307
3.37217,25.1515
3.37217,458.245
3.3759,-22.8815
3.3759,456.985
3.34386,7.5667
3.34386,381.886
3.3186,11.7084
3.3186,652.339
3.3571,22.9923
3.3571,502.985
3.38287,-4.86481
3.38287,491.532
3.37246,52.4416
3.37246,398.012
3.34725,34.1935
3.34725,528.728
3.32229,-1.84133
3.32229,636.563
3.37498,20.2126
3.37498,648.875
3.35287,10.9814
3.35287,568.954
3.34461,17.2928
3.37822,-20.3065
3.37822,401.06
3.34948,19.5535
3.34948,370.193
3.38504,30.1152
3.3988,15.7897
3.3988,512.161
3.32354,69.8751
3.32354,519.043
3.31717,20.0739
3.31717,619.198
3.32094,19.4977
3.32094,593.418
3.33721,36.4712
3.33721,616.766
3.33703,1.56227
3.33868,26.2997
3.33868,498.588
3.38971,25.7448
3.38971,393.499
3.38135,46.9447
3.38135,511.808
3.39547,19.5839
3.39547,443.934
3.3468,22.783
3.3468,593.857
3.3584,11.8081
3.3584,676.472
3.35452,23.4299
3.35452,408.369
3.3741,10.5633
3.3741,423.165
3.36739,8.86746
3.39526,20.9396
3.3388,3.26581
3.35842,31.4508
3.35842,636.593
3.35521,32.0974
3.35521,517.753
3.35784,7.02253
3.35784,334.391
3.33371,32.4051
3.33371,623.068
3.34975,4.03691
3.34975,474.712
3.35564,-0.330428
3.35564,581.469
3.39679,51.1518
3.39679,486.667
3.3761,14.3013
3.3761,546.876
3.34861,24.3831
3.34861,541.075
3.374,21.3584
3.374,486.183
3.35554,19.2844
3.35554,576.758
3.40288,-0.114821
3.40288,560.874
3.3251,7.83129
3.3251,457.309
3.36278,19.3932
3.36278,677.762
3.34442,22.9367
3.38078,-12.5418
3.38078,529.228
3.41275,30.3609
3.41275,527.601
3.37021,39.2857
3.37021,651.474
3.3572,-2.06457
3.3572,618.573
3.34056,13.0519
3.34056,452.004
3.40485,-12.7859
3.40485,497.539
3.37036,38.5751
3.37036,609.251
3.38092,6.96727
3.38092,439.944
3.35904,15.082
3.35904,522.735
3.32986,1.6991
3.32986,713.274
3.35996,53.1063
3.35996,493.349
3.35563,3.31869
3.35563,466.045
3.39238,28.16
3.39238,358.545
3.37704,35.207
3.37704,645.475
3.34913,1.01281
3.34913,430.695
3.40116,11.4806
3.40116,655.703
3.35786,13.8024
3.35786,488.571
3.39005,-9.50826
3.39005,597.319
3.30169,13.6311
3.30169,433.17
3.35795,5.42568
3.35795,600.827
3.36448,7.82715
3.36448,511.364
3.32643,46.5174
3.32643,597.711
3.35482,39.2594
3.35482,516.528
3.42352,-5.20375
3.42352,487.513
3.33268,22.9507
3.33268,583.823
3.39838,53.5517
3.39838,504.14
3.37601,38.6859
3.37601,282.34
3.3358,32.3971
3.3358,600.046
3.33437,27.3844
3.33437,567.915
3.39312,21.5906
3.39312,612.245
3.34496,56.9725
3.34496,460.066
3.33212,22.108
3.33212,590.655
3.38275,26.9127
3.38275,531.033
3.38045,37.6206
3.38045,625.604
3.3511,-22.9453
3.3511,415.504
3.34799,46.2694
3.34799,455.973
3.38765,26.6882
3.38765,512.768
3.3504,33.8798
3.3504,533.929
3.34591,17.8649
3.34591,393.602
3.40018,3.8342
3.40018,523.83
3.34001,13.7773
3.34001,457.101
3.35669,2.08998
3.35669,514.222
3.32521,-2.07749
3.32521,470.23
3.36772,8.40631
3.36772,404.737
3.38164,15.6684
3.35667,22.9832
3.35667,522.113
3.36992,11.5474
3.36498,3.7511
3.35542,4.36218
3.35542,450.036
3.36668,42.4245
3.36668,586.98
3.3593,2.7807
3.36068,-0.661243
3.36068,527.93
3.35959,29.978
3.35959,465.685
3.38587,35.3514
3.38587,527.68
3.39451,56.2071
3.39451,614.556
3.36836,51.6488
3.36836,611.241
3.35279,9.65403
3.35279,557.299
3.35328,-28.9769
3.35328,463.43
3.31359,38.9894
3.31359,500.198
3.35122,36.4443
3.33343,-13.4128
3.33343,391.213
3.37938,23.5999
3.37938,563.703
3.37937,29.6519
3.37937,525.45
3.34339,2.65149
3.34339,511.522
3.38678,11.4904
3.38678,630.469
3.34482,8.83141
3.3577,5.56146
3.3577,351.636
3.32799,15.906
3.32799,471.769
3.33056,46.4477
3.33056,546.235
3.38666,30.3588
3.38666,563.752
3.36064,10.3973
3.36064,511.648
3.34617,39.3134
3.34617,508.632
3.33074,-16.6634
3.33074,466.68
3.36339,13.1177
3.36339,422.252
3.33367,47.2557
3.33367,607.851
3.35242,8.65566
3.35242,635.111
3.37479,-8.00045
3.35708,-1.73359
3.35708,587.933
3.30358,26.6105
3.30358,556.768
3.41401,41.2855
3.41401,579.432
3.37537,43.6826
3.37537,342.1
3.3642,27.2949
3.3642,494.057
3.34012,24.9421
3.34012,487.832
3.36738,42.9601
3.36738,377.527
3.35998,-2.51749
3.35998,558.026
3.36107,29.0213
3.36107,440.728
3.35902,-3.00466
3.35902,512.142
3.34172,22.599
3.34172,694.164
3.36436,16.702
3.36436,649.521
3.3576,0.516762
3.3576,529.155
3.33505,1.93791
3.33505,317.447
3.41256,52.5927
3.41256,479.552
3.36841,31.5192
3.36841,575.605
3.36185,15.9471
3.36185,633.321
3.3482,11.3464
3.3482,552.641
3.3466,9.55573
3.3466,430.756
3.36697,24.0338
3.36697,425.042
3.37717,23.0574
3.37717,488.585
3.34914,45.955
3.40133,57.362
3.40133,510.133
3.33806,46.5394
3.33806,629.931
3.36057,57.2827
3.36057,595.327
3.37334,-6.74902
3.38654,5.6336
3.38654,555.318
3.39734,24.71
3.39734,629.035
3.35994,26.1947
3.35994,607.511
3.36723,-13.3663
3.36723,393.537
3.38081,-9.28102
3.38081,576.039
3.37398,-9.40078
3.37398,424.757
3.34749,21.2075
3.34749,584.101
3.34538,26.6607
3.34538,484.937
3.39402,11.6557
3.39402,642.276
3.36273,-1.67871
3.36273,403.945
3.37182,14.3929
3.37182,606.85
3.4162,19.6996
3.4162,694.897
3.35631,19.9122
3.35631,446.44
3.39682,20.9506
3.39682,559.835
3.37855,16.0568
3.37855,493.49
3.3677,-5.30805
3.3677,493.224
3.31989,4.92759
3.3728,35.8737
3.3728,692.806
3.3153,11.3299
3.3153,481.189
3.4248,11.9365
3.4248,637.138
3.35561,26.3804
3.35561,524.704
3.33838,-2.86627
3.33838,575.678
3.32989,0.464704
3.32989,639.67
3.32554,18.2862
3.32554,640.986
3.35754,48.1737
3.35754,568.675
3.36845,11.0201
3.36845,694.998
3.35555,21.8944
3.34111,24.3888
3.34111,696.135
3.3993,7.52437
3.3993,510.997
3.38585,28.8947
3.38585,379.547
3.36946,-9.82929
3.36946,405.567
3.37316,35.0188
3.32675,10.9597
3.34588,16.4756
3.34588,496.409
3.33795,25.1377
3.4081,16.8277
3.4081,424.845
3.35782,38.9726
3.35782,611.617
3.3609,25.6521
3.35778,28.7925
3.35778,640.385
3.38758,34.0656
3.38758,638.753
3.33915,29.5846
3.37173,-11.9522
3.37173,508.398
3.35745,-1.30829
3.35745,604.877
3.406,28.1331
3.406,506.846
3.3513,36.4311
3.3513,559.154
3.35949,2.28176
3.35949,430.86
3.39829,13.6359
3.38058,36.6259
3.38058,595.752
3.35244,51.9803
3.35244,533.651
3.36693,-4.61011
3.36693,444.863
3.33945,6.30675
3.35867,13.1776
3.35867,481.814
3.34258,40.6692
3.37323,45.9407
3.37323,537.482
3.38371,0.596551
3.38371,522.794
3.39124,21.9875
3.39124,388.539
3.30792,21.3025
3.30792,631.245
3.3306,7.70656
3.3306,533.45
3.42871,-7.75313
3.42871,452.835
3.38017,26.3264
3.38916,21.1324
3.38916,380.185
3.3973,-17.2809
3.3973,488.243
3.3629,8.21666
3.3629,527.688
3.42542,16.7125
3.42542,562.392
3.3851,21.3277
3.3851,482.065
3.31816,1.82242
3.3614,31.282
3.3614,667.759
3.31178,20.0162
3.31178,587.185
3.38966,38.6475
3.38966,555.654
3.35911,31.9613
3.35911,809.328
3.36427,33.6718
3.36427,514.237
3.36046,-0.194331
3.30624,15.6989
3.30624,366.871
3.36933,27.285
3.36933,467.061
3.4182,13.5565
3.4182,455.841
3.37784,-7.74174
3.37784,463.075
3.35819,40.5678
3.35819,568.875
3.35356,16.4615
3.35356,571.16
3.39889,30.5691
3.39889,445.036
3.3808,39.5996
3.3808,628.071
3.40128,52.1809
3.40128,679.697
3.40584,25.9177
3.40584,545.499
3.32702,-6.74594
3.32702,615.085
3.32685,-5.02288
3.38056,37.0982
3.38056,633.73
3.37574,2.77758
3.37574,519.045
3.33951,29.0792
3.33951,605.896
3.32099,29.9561
3.32099,524.516
3.3748,27.3243
3.3748,541.513
3.39354,30.9401
3.39354,493.469
3.39749,5.85539
3.39749,548.735
3.3461,20.9317
3.3461,570.301
3.39671,-7.39806
3.4002,19.0947
3.4002,513.308
3.38484,1.58727
3.38484,503.506
3.33902,10.5227
3.33902,602.465
3.35772,17.708
3.35772,502.993
3.36214,39.0582
3.36214,396.029
3.39089,8.12015
3.39089,460.953
3.32035,12.9591
3.32035,407.435
3.41507,8.10048
3.41507,554.753
3.38246,16.1755
3.37529,25.8119
3.37529,766.517
3.37203,1.89319
3.37203,429.012
3.35947,34.9277
3.35947,519.835
3.38057,6.58646
3.38057,466.354
3.35376,8.54484
3.35376,463.804
3.38104,32.8248
3.38104,609.792
3.37536,13.9385
3.37536,409.32
3.32563,13.7013
3.32563,410.872
3.36122,12.8438
3.36122,520.41
3.32812,23.8016
3.32812,448.368
3.35253,-10.3597
3.35253,476.354
3.32732,28.8832
3.32732,562.367
3.36383,44.5995
3.36383,546.779
3.3405,9.1707
3.3405,557.522
3.38834,1.47517
3.36756,57.9714
3.36756,614.409
3.37383,20.6015
3.37383,478.084
3.38962,55.4551
3.38962,567.203
3.43327,-1.36793
3.43327,603.583
3.37256,16.3313
3.37256,452.357
3.36015,33.9512
3.36015,478.111
3.3822,-3.33908
3.34985,31.7514
3.34985,468.818
3.37171,8.87345
3.39049,46.5223
3.39049,610.738
3.40618,14.9856
3.40618,396.571
3.35252,77.0154
3.35252,587.014
3.39409,19.8976
3.39409,611.67
3.32989,8.67698
3.35988,-13.9604
3.35988,570.685
3.39705,2.58724
3.39705,553.424
3.35516,31.5297
3.35934,31.6068
3.38637,15.5656
3.38637,586.118
3.35375,55.5397
3.35375,458.249
3.36006,-17.9333
3.29472,22.4882
3.29472,503.378
3.34847,12.9501
3.34847,575.761
3.38269,-3.99469
3.38269,546.201
3.3419,46.2377
3.3419,478.439
3.36737,11.3389
3.36737,346.097
3.34662,16.79
3.34662,518.858
3.34735,5.72367
3.34735,660.051
3.34936,16.5487
3.34936,451.581
3.36528,23.506
3.36528,534.079
3.32554,32.0542
3.32554,606.037
3.37615,5.83282
3.37615,681.271
3.37381,36.8445
3.37381,516.954
3.36354,19.2016
3.36354,634.898
3.40146,45.1936
3.40146,588.706
3.29266,32.9011
3.4151,-8.82891
3.4151,466.871
3.34868,9.34606
3.34868,548.989
3.37735,1.94506
3.37735,527.59
3.34874,28.7252
3.34874,555.734
3.37514,0.946968
3.37514,535.669
3.39103,21.8779
3.39103,470.17
3.32539,-5.53021
3.32539,519.002
3.3603,7.00529
3.3603,662.119
3.37025,24.5276
3.37025,587.912
3.38466,2.44746
3.33952,-2.25516
3.33952,491.035
3.30468,17.4736
3.30468,559.371
3.38868,14.375
3.38868,385.998
3.37547,14.8018
3.37547,584.698
3.3833,-1.18264
3.30713,8.61274
3.30713,525.556
3.33683,-4.70993
3.34685,-6.98915
3.34685,629.204
3.35326,6.72467
3.35326,554.122
3.38228,8.78768
3.38228,508.611
3.35807,14.0989
3.32386,30.2473
3.32386,523.73
3.34903,32.8438
3.34903,521.185
3.34053,18.8763
3.34053,572.934
3.40162,39.7378
3.40162,562.307
3.34265,43.1132
3.34265,492.517
3.3775,43.4377
3.3775,568.758
3.31683,24.3585
3.31683,487.316
3.39658,-12.6899
3.39658,517.962
3.37686,9.89835
3.37686,476.813
3.37354,8.23811
3.37354,594.039
3.36783,36.8819
3.36783,592.19
3.30245,-0.106271
3.30245,434.235
3.35778,19.657
3.35778,685.471
3.34546,18.7337
3.34546,515.645
3.34639,47.1311
3.34639,453.683
3.41667,2.72433
3.41667,511.741
3.36584,6.86293
3.36584,524.772
3.3298,10.6484
3.3298,363.768
3.38385,47.1485
3.38385,471.337
3.38247,9.27384
3.34476,20.6153
3.34476,472.111
3.38018,16.387
3.38018,544.86
3.39823,15.5035
3.39823,597.931
3.36092,-18.1953
3.36092,515.344
3.36421,-12.3533
3.36421,602.623
3.4132,31.1837
3.4132,380.502
3.3641,41.3368
3.3641,570.93
3.34914,4.413
3.34914,624.635
3.32641,20.0532
3.32641,506.873
3.31289,-2.25206
3.31289,386.908
3.3883,18.8998
3.3883,525.902
3.38983,35.5088
3.38983,370.363
3.39933,-10.7639
3.39933,493.182
3.33556,27.0354
3.33556,509.255
3.34775,56.5009
3.34775,452.623
3.40457,19.4029
3.40457,441.632
3.3708,5.4806
3.3708,587.259
3.37418,11.0471
3.37418,662.709
3.35828,-21.3012
3.35828,530.262
3.396,8.90016
3.396,430.819
3.34109,41.7533
3.34109,400.553
3.37163,-4.56292
3.37163,490.971
3.38021,4.11673
3.38021,728.789
3.35414,1.83558
3.35414,371.133
3.35741,55.5165
3.35741,484.454
3.34249,11.6741
3.34249,447.456
3.35997,-13.3411
3.35997,595.555
3.35419,44.5257
3.35419,647.928
3.38516,14.0261
3.38516,628.228
3.32177,3.3878
3.32177,541.8
3.358,1.01895
3.358,427.555
3.35673,6.51484
3.35673,625.707
3.40361,-13.8044
3.40361,581.046
3.35234,-12.0865
3.35234,450.284
3.35481,6.8058
3.35481,456.989
3.33187,11.1329
3.33187,533.989
3.35017,10.7034
3.37802,15.7897
3.35108,2.14464
3.35108,450.907
3.36186,13.2619
3.36186,532.985
3.30828,37.8896
3.30828,555.559
3.38115,8.63836
3.38115,510.17
3.32755,50.0586
3.32755,609.909
3.38111,31.0018
3.38111,591.014
3.31468,22.0315
3.38286,-2.84728
3.38286,656.404
3.35926,-10.4917
3.35926,505.191
3.34514,14.8602
3.34514,333.466
3.37926,1.99802
3.37926,516.507
3.3331,-1.1111
3.3331,530.095
3.37794,6.19311
3.37794,531.787
3.35037,26.4605
3.35037,540.848
3.31037,-4.51431
3.31037,454.76
3.37137,5.01345
3.37137,349.985
3.37164,-9.7869
3.37164,524.88
3.36477,-11.9609
3.36477,620.522
3.34913,20.2659
3.34913,441.494
3.37634,-1.76939
3.37757,4.16074
3.38016,17.3568
3.38016,634.668
3.36482,17.306
3.38231,30.3254
3.38231,384.112
3.43562,6.90627
3.36646,33.3444
3.36646,669.37
3.3786,24.1018
3.3786,547.378
3.35758,0.0672839
3.35758,592.273
3.34612,3.41024
3.34612,460.963
3.36814,9.25495
3.36814,503.336
3.38735,23.9547
3.38735,435.275
3.31574,84.1203
3.31574,776.588
3.39179,22.1488
3.37794,16.5072
3.37794,539.519
3.31101,-8.29119
3.31101,519.109
3.35665,45.7817
3.38729,5.93731
3.38729,545.854
3.35286,23.8826
3.35286,526.107
3.35448,39.4974
3.35448,510.504
3.33718,63.922
3.33718,444.337
3.37929,42.4616
3.37929,640.293
3.37643,4.10199
3.37643,500.114
3.39044,2.25774
3.39044,476.859
3.39891,14.6983
3.39891,421.743
3.34231,9.34503
3.34231,571.465
3.28004,-10.8255
3.28004,446.32
3.36464,-6.49291
3.36464,530.519
3.39174,-9.17406
3.39174,495.545
3.33635,26.7454
3.33635,602.985
3.35165,38.5431
3.35165,459.388
3.36107,39.1442
3.36107,555.987
3.38321,1.39737
3.38321,608.416
3.40301,24.8454
3.40301,585.232
3.34251,23.5989
3.34251,681.032
3.34847,10.6083
3.34847,390.558
3.3127,-11.436
3.3127,512.081
3.3489,34.9544
3.3489,612.098
3.41064,38.5809
3.41064,559.639
3.38248,-11.9911
3.38248,453.687
3.36939,33.6074
3.36939,513.576
3.34821,23.6763
3.34821,558.883
3.3776,8.64747
3.3776,358.113
3.3922,48.5534
3.36664,37.3821
3.36664,512.474
3.37547,-12.0157
3.37547,463.687
3.39341,47.149
3.39341,681.503
3.37806,20.975
3.37806,817.222
3.36202,3.20579
3.36202,572.915
3.34732,6.93224
3.34732,526.405
3.41612,48.6516
3.31541,-4.60912
3.31541,406.847
3.34909,4.12971
3.34909,499.916
3.34074,11.5013
3.34074,400.084
3.35413,36.0247
3.35413,654.314
3.33766,13.8621
3.33766,719.183
3.36474,0.981092
3.36474,580.985
3.3689,15.5798
3.3689,471.154
3.35934,15.8114
3.35934,552.976
3.35833,22.2162
3.39407,4.08964
3.39407,467.997
3.35555,40.5167
3.35555,667.034
3.34945,27.4194
3.34945,623.65
3.39777,7.83969
3.39777,346.546
3.3282,22.2253
3.3282,551.333
3.39173,-1.46511
3.39173,474.027
3.35296,43.2792
3.35296,474.566
3.36485,26.1751
3.36485,814.759
3.33194,2.98088
3.36342,25.2202
3.36342,446.043
3.36551,37.1638
3.35725,14.7976
3.35725,541.681
3.40843,11.0986
3.40843,567.017
3.38557,37.1612
3.3767,31.556
3.35889,23.2211
3.35889,479.719
3.40098,22.5566
3.40098,605.885
3.38008,-5.69675
3.38008,588.443
3.33893,22.7354
3.33893,647.41
3.39111,34.2734
3.39111,404.885
3.3896,46.8898
3.3896,760.502
3.32206,12.1932
3.32206,513.767
3.35698,39.1427
3.35698,607.414
3.40554,1.49185
3.40554,337.303
3.32787,10.2791
3.35654,14.1442
3.35654,552.878
3.34141,39.7288
3.34141,506.354
3.32269,14.8767
3.32269,326.136
3.38459,-10.1225
3.38459,466.98
3.37735,18.9223
3.37735,617.129
3.38182,18.5879
3.38182,656.246
3.33809,25.9375
3.33809,461.528
3.33309,6.10277
3.33309,563.372
3.34747,7.88735
3.34747,587.484
3.39731,-13.0038
3.39731,390.376
3.39695,22.3952
3.39695,495.948
3.38436,11.3138
3.38436,530.265
3.35622,15.9191
3.3635,37.3467
3.3635,466.655
3.33969,22.1203
3.33969,442.855
3.37376,-15.1946
3.37376,662.826
3.40812,22.9881
3.40812,573.606
3.36234,-5.44113
3.36234,457.35
3.36938,-6.32091
3.36938,631.635
3.36026,6.20165
3.36026,571.557
3.37453,27.343
3.37453,506.494
3.36186,-22.7666
3.3818,22.4382
3.3818,514.351
3.36847,-4.10932
3.36847,476.088
3.34047,25.1875
3.34047,558.8
3.33942,25.0056
3.33942,555.125
3.38269,-0.0219192
3.38269,584.717
3.35823,34.4639
3.35823,577.298
3.37946,8.48168
3.37946,505.194
3.37218,2.68123
3.37218,452.05
3.36242,8.09316
3.36242,384.134
3.39386,-5.50925
3.39386,512.316
3.36,17.2897
3.39325,20.1725
3.39325,567.235
3.35358,26.2205
3.35358,609.747
3.36531,49.183
3.34531,25.4383
3.34531,677.679
3.33335,18.9115
3.33335,562.372
3.33205,30.652
3.33205,342.957
3.39085,-3.81143
3.39085,448.323
3.39698,22.0986
3.34667,3.68968
3.34667,479.818
3.42759,29.1801
3.42759,447.443
3.35784,4.34776
3.35784,359.293
3.32876,14.1784
3.32876,441.969
3.35462,63.8006
3.35462,672.681
3.40818,-9.02639
3.40818,632.75
3.35455,15.2308
3.35455,568.4
3.30945,3.16628
3.3133,29.8003
3.3133,692.719
3.43564,4.95505
3.39454,16.9368
3.39454,558.872
3.39207,15.8404
3.37594,-1.43765
3.37594,613.616
3.39562,23.3925
3.39562,811.768
3.37671,49.814
3.37671,477.376
3.36457,19.143
3.36457,517.053
3.4053,14.1063
3.4053,442.672
3.40063,42.9848
3.40063,532.458
3.35488,29.3957
3.35488,483.827
3.34825,-11.7007
3.34825,507.699
3.34321,16.0674
3.34838,51.5638
3.34838,579.632
3.39871,10.8976
3.36261,1.86194
3.36261,574.692
3.37219,28.1821
